id,price,developer
372560.0,4.99,Trickster Games
360390.0,9.99,OMNIDREAM CREATIONS
372830.0,3.99,Bread Vision Studios LLC.
278420.0,9.99,Tiger Style
391930.0,4.99,Tiger Style
387660.0,1.99,
386700.0,4.99,Vertigo Gaming Inc.
387670.0,1.99,
352750.0,7.99,TaxSoft
393025.0,0.99,Winged Cloud
393024.0,0.99,Winged Cloud
393040.0,0.99,Winged Cloud
393021.0,0.99,Winged Cloud
393042.0,1.99,Winged Cloud
393026.0,0.99,Winged Cloud
393041.0,0.99,Winged Cloud
393043.0,1.99,Winged Cloud
393350.0,4.99,"Colin Sanders,Jason RT Bond"
389250.0,4.99,1C Company
387450.0,0.0,TernGame
340250.0,7.99,David Newton
368770.0,2.99,Serious Games Interactive
355900.0,7.99,Full Control
326001.0,4.99,Great Northerner
391431.0,4.99,"Signal Studios,Krome Studios"
391430.0,4.99,"Signal Studios,Krome Studios"
391621.0,14.99,"Signal Studios,Krome Studios"
391432.0,4.99,"Signal Studios,Krome Studios"
370200.0,2.99,Kristen Cheely
389090.0,14.99,
389680.0,4.99,United Independent Entertainment GmbH
354560.0,9.99,Pwnee Studios
389690.0,4.99,United Independent Entertainment GmbH
367350.0,3.99,Jon Harwood Creations LLC
367415.0,0.99,
360650.0,2.99,"Jetdogs Studios,Zoom Out Games"
375980.0,,ACQUIRE Corp.
378270.0,0.99,Kazakov Oleg
370700.0,9.99,Warfare Studios
377310.0,0.99,Wulo Games
352580.0,9.99,Lost Spell
334260.0,14.99,Fastermind Games
367411.0,0.99,
367414.0,0.99,
367410.0,0.99,
367413.0,0.99,
367412.0,0.99,
373970.0,7.99,Bacon Bandit Games
229580.0,8.99,HyperSloth
384710.0,3.99,"HyperSloth,Norman Legies"
386420.0,0.99,Herrero Games
321390.0,7.99,Nordic Legacy
320340.0,9.99,Chasing Carrots
387560.0,1.99,
384226.0,2.99,Access Games
384227.0,2.99,Access Games
386630.0,3.99,Jardel Elias
355190.0,2.99,Anarchy Interactive
372270.0,5.99,Aldorlea Games
392090.0,19.99,Wild Wolf Std
384225.0,2.99,Access Games
365020.0,3.99,Andrii Vintsevych
387610.0,1.99,
366600.0,,EpicHouse Studios LLC
389620.0,0.99,Black Lime Studio
349710.0,,Jamhammer Games Inc.
365150.0,1.99,Synter Games
360550.0,5.99,InvertMouse
360560.0,,InvertMouse
373690.0,2.99,InvertMouse
372660.0,2.99,InvertMouse
390760.0,2.99,
362410.0,9.99,Vertigo Games
384910.0,4.99,WRF Studios
391270.0,0.0,David Szymanski
226100.0,9.99,Q-Games Ltd.
385690.0,0.99,Adam Tarnowski
275139.0,4.99,Great Northerner
275138.0,4.99,Great Northerner
387600.0,1.99,
336680.0,5.99,iconical Ltd.
356560.0,14.99,roseVeRte
386460.0,3.99,GG-Works
374390.0,14.99,Digitalmindsoft
387570.0,1.99,
391070.0,0.99,quad games
371310.0,0.0,Galaxy Gate
387580.0,1.99,
391410.0,4.99,"Machineman1357,Phanom Games"
364850.0,3.99,JhonGames
334410.0,9.99,
391160.0,1.99,Russpuppy
378731.0,1.99,Flippfly LLC
320290.0,,Never Don't Play
282780.0,2.99,Never Don't Play
379380.0,4.99,Urbanscan
390690.0,17.99,Wild Wolf Std
382320.0,1.99,Animation Catalyst
313810.0,19.99,"Kaiko,Neon Studios"
388300.0,12.99,Evergreen
387810.0,9.99,Individual Software
383700.0,4.99,Zoo Corporation
329920.0,19.99,"DONTNOD ENTERTAINMENT,Feral Interactive (Mac),Feral Interactive (Linux)"
388350.0,,"Sports Mogul, Inc."
390580.0,9.99,Lag Studios
389900.0,4.99,"Infogrames Entertainment SA,Gremlin Interactive"
386780.0,,Wicked Witch Software
377890.0,3.99,Orator Games
375480.0,9.99,Subworld
381792.0,99.99,Virtual Racing Industries Ltd.
379232.0,19.99,Just Flight
379240.0,19.99,KC Flight Shop
266931.0,1.99,SCS Software
356670.0,0.0,Lag Studios
369793.0,11.99,Ubisoft - San Francisco
390910.0,3.99,2DEngine
383960.0,12.99,Denneko Yuugi
358030.0,9.99,Vision Riders Entertainment
299580.0,14.99,Sunside Inc
391010.0,14.99,Wild Wolf Std
359781.0,3.99,weltenbauer. Software Entwicklung GmbH
320140.0,11.99,"Funselektor Labs Inc.,FlippFly"
389570.0,0.0,Freakinware Studios
389400.0,3.99,Rainbow Games
386110.0,,Flatline games
379990.0,9.99,Game Studio 78
387280.0,4.99,Radiangames
301500.0,,La Moustache Studio
316010.0,0.0,Stainless Games Ltd.
387520.0,1.99,
387530.0,1.99,
377710.0,19.99,Frontwing
376990.0,14.99,Individual Software
387540.0,1.99,
369110.0,14.99,Size Five Games
366680.0,,"Toyman Interactive,Alawar Entertainment"
385580.0,3.99,Candlelight Studios
356790.0,6.99,Puny Human
341030.0,9.99,"Argonauts Interactive,Collectif Nemoïd"
355740.0,3.99,"Upper One Games,E-Line Media"
345390.0,24.99,The Odd Gentlemen
352220.0,11.99,"A Sharp, LLC"
387430.0,19.99,Goatee Games
314560.0,19.99,Tangrin Entertainment
385721.0,24.99,The Odd Gentlemen
383750.0,6.99,A Crowd of Monsters
387850.0,9.99,Big Fat Simulations Inc.
383320.0,,Kronosaur Productions
333814.0,3.99,Acquire Corp.
380790.0,1.99,HCP Games
333410.0,2.99,RosePortal Games
343280.0,12.99,ZeroBit Games
364510.0,8.99,Kronosaur Productions
344120.0,20.99,"KOEI TECMO GAMES CO., LTD."
385700.0,4.99,Appsolutely Studios
387510.0,1.99,
364690.0,0.99,KITATUS STUDIOS
388700.0,42.99,"KOEI TECMO GAMES CO., LTD."
382770.0,1.99,
388810.0,0.99,Studio Nyx
386090.0,1.99,Tchagata Games
375790.0,2.99,Roppy Chop Studios
364020.0,2.99,Great War Team
387470.0,1.99,
389270.0,0.99,Krutovig
387490.0,1.99,
389912.0,4.99,"SmiteWorks USA, LLC"
389914.0,4.99,"SmiteWorks USA, LLC"
389913.0,4.99,"SmiteWorks USA, LLC"
389911.0,4.99,"SmiteWorks USA, LLC"
389915.0,4.99,"SmiteWorks USA, LLC"
389917.0,4.99,"SmiteWorks USA, LLC"
389921.0,4.99,"SmiteWorks USA, LLC"
389920.0,4.99,"SmiteWorks USA, LLC"
387790.0,14.99,Individual Software
387780.0,14.99,Individual Software
389922.0,4.99,"SmiteWorks USA, LLC"
378660.0,4.99,A Crowd of Monsters
388080.0,3.99,"AndrewMD5,Codeusa"
387770.0,14.99,Individual Software
387800.0,14.99,Individual Software
306392.0,3.99,Haemimont Games
389910.0,4.99,"SmiteWorks USA, LLC"
306401.0,,Haemimont Games
389916.0,4.99,"SmiteWorks USA, LLC"
312780.0,24.99,ACQUIRE Corp.
385980.0,4.99,Ragiva Games e.K.
375850.0,1.99,Stereo7 Games
343596.0,1.99,"Sledgehammer Games,Raven Software"
343599.0,1.99,"Sledgehammer Games,Raven Software"
343597.0,1.99,"Sledgehammer Games,Raven Software"
343598.0,1.99,"Sledgehammer Games,Raven Software"
333812.0,0.99,Acquire Corp.
327060.0,9.99,Bits &amp; Beasts
333810.0,0.99,Acquire Corp.
327500.0,9.99,bitHuffel
369420.0,9.99,Tap It Games
384210.0,7.99,Gamesare
368600.0,5.99,Looking Glass Studios
385770.0,0.0,Proton Studio Inc
382920.0,4.99,Somi
373000.0,39.99,Individual Software
389990.0,6.99,"A Crowd of Monsters,Sonotrigger"
388280.0,2.99,Chris Hopkin
295910.0,4.99,Paleozoic
358470.0,14.99,Croteam
352200.0,16.99,SIM720
378530.0,12.99,Aniode
389970.0,2.99,A Crowd of Monsters
352186.0,16.99,SIM720
379231.0,19.99,Alabeo
334773.0,5.49,Slightly Mad Studios
337130.0,11.99,MDNA Games
368710.0,4.99,Yang Sun
375010.0,2.99,Sometimes You
372150.0,1.99,Recotechnology S.L.
383430.0,,Alice &amp; Smith
361500.0,4.99,Studio Paint
385150.0,1.99,"DQ Team,Hidden Hallow Studio"
383530.0,4.99,Displace Media
374360.0,,GAME FREAK
284220.0,5.99,Frozen Orb
387960.0,1.99,Play sp. z o. o.
386520.0,6.99,Choice of Games
296550.0,9.99,Studio Paint
386530.0,,Choice of Games
331500.0,12.99,Hesketh Studios
383730.0,24.99,KADOKAWA
382720.0,1.99,
387170.0,4.99,Critical Games
347400.0,59.99,SoftWeir Inc.
386880.0,4.99,Konsordo
356730.0,4.99,"LearnDistrict Inc.,The Negatives"
362810.0,4.99,PillowPigGames
364329.0,19.99,Alabeo
381800.0,2.99,Reventador Games
363351.0,2.99,Creobit
354330.0,14.99,Paradox Development Studio
364322.0,24.99,Carenado
373940.0,2.99,
354331.0,5.99,Paradox Development Studio
317820.0,14.99,Gambrinous
368890.0,7.99,Gato Salvaje S.L.
354427.0,3.99,NetherRealm Studios
351550.0,4.99,NetherRealm Studios
369779.0,2.99,Ubisoft - San Francisco
369778.0,2.99,Ubisoft - San Francisco
369780.0,2.99,Ubisoft - San Francisco
369781.0,7.99,Ubisoft - San Francisco
372940.0,6.99,FIVE-BN GAMES
385270.0,3.99,Real Dynamics
384720.0,2.99,"Roope Mäkinen,Arvi Teikari"
385860.0,9.99,Eclipse Games
376820.0,7.99,Gambrinous
382780.0,1.99,
369060.0,9.99,MachineSpirit
376120.0,2.99,AOS GAME
384680.0,3.99,Mango Protocol
358810.0,9.99,Duckbridge
369511.0,19.99,GameUS Inc.
386500.0,3.99,Duckbridge
386890.0,4.99,Stroboskop
378480.0,0.0,Wild Wolf Std
323900.0,,ISOTX
325951.0,19.99,Dovetail Games
382151.0,19.99,Wild Wolf Std
387880.0,1.99,Blaze Epic
312440.0,19.99,Studio Nyx
385070.0,8.99,Astronomic Games
384021.0,,OVERKILL - a Starbreeze Studio.
387080.0,,"Good Morning, Commander"
382710.0,5.99,
381130.0,0.99,WnMStudio
352850.0,9.99,DSK Studios Pvt. Ltd
333640.0,9.99,Freehold Games
370090.0,14.99,Axis Games
293160.0,14.99,Orphic Software
379650.0,,
383630.0,2.99,SEEP
384150.0,0.0,Black Shell Games
381791.0,9.99,Virtual Racing Industries Ltd.
364350.0,2.99,Midian Design
384930.0,,RadLabGaming
373390.0,9.99,Baggy Cat Ltd
365350.0,11.99,"Chu-3,Bakufu Narayama"
374630.0,2.99,Blazing Bit Games
324760.0,4.99,ODD Games
368880.0,4.99,"Mack Media,Caipirinha Games,DevQ1"
369774.0,2.99,Ubisoft - San Francisco
369772.0,2.99,Ubisoft - San Francisco
369776.0,2.99,Ubisoft - San Francisco
369775.0,2.99,Ubisoft - San Francisco
369777.0,11.99,Ubisoft - San Francisco
348950.0,12.99,stage-nana
385660.0,19.99,Yatagarasu Dev Team
385640.0,2.99,Yatagarasu Dev Team
382510.0,29.99,Yatagarasu Dev Team
350150.0,14.99,Moment Studio
385650.0,9.99,Yatagarasu Dev Team
382060.0,,Moment Studio
370510.0,1.99,"Bimboosoft Co.,Ltd."
356910.0,14.99,"Arc System Works,DotEmu"
366810.0,6.99,
385820.0,,Gneu LLC
383990.0,,"Arc System Works,DotEmu"
375170.0,1.99,Rogue Rocket Games
351050.0,9.99,Childish Things
364327.0,9.99,First Class Simulations
386000.0,6.99,Evan Todd
352188.0,19.99,SIM720
341550.0,4.99,"Artur Games,Music by Darkman007"
381770.0,,"Artur Games,Music by Darkman007"
379320.0,4.99,"Cole Neumann,Albin Bernhardsson"
369510.0,19.99,GameUS Inc.
333490.0,9.99,Team Replay
377020.0,,Question
385540.0,2.99,"Neko Entertainment,Team Replay"
373980.0,0.0,Stardock Entertainment
323380.0,19.99,Question
367950.0,3.99,
370540.0,79.99,2by3 Games
370920.0,4.99,Bento-Studio
381200.0,14.99,2by3 Games
381201.0,14.99,2by3 Games
382680.0,1.99,
304050.0,0.0,Trion Worlds
265590.0,19.99,Ironward
380231.0,19.99,Trion Worlds
352184.0,16.99,SIM720
327520.0,14.99,Gatling Goat Studios
325954.0,39.99,Thomson Interactive
320540.0,10.99,
254820.0,4.99,Massive Entertainment
385400.0,4.99,JDM4iK
384980.0,0.0,YFC games
254840.0,4.99,Massive Entertainment
376372.0,2.99,Ronimo Games
366630.0,,Peter Gutenko
385160.0,0.99,Black Lime Studio
382220.0,4.99,Handelabra Games Inc.
385230.0,1.99,Blaze Epic
355440.0,4.99,"Angels Blue Digital Entertainment,DigitalEZ"
369050.0,4.99,Handelabra Games Inc.
365260.0,6.99,Panic Ensues Software
384950.0,0.99,Cornbread Juice Games
382640.0,1.99,
379340.0,4.99,Urbanscan
349230.0,5.99,FireFly Studios
361210.0,14.99,Axis Game Factory LLC
382630.0,2.99,
371240.0,1.99,
382200.0,24.99,"SmiteWorks USA, LLC"
349140.0,7.99,Viperante
317750.0,,REEW GAMES
369509.0,19.99,GameUS Inc.
344440.0,2.99,Alawar Entertainment
383860.0,0.0,Zeiva Inc
366960.0,0.0,UD
378510.0,14.99,Michael Swan
383570.0,,Guard Crush Games
352185.0,16.99,SIM720
352187.0,16.99,SIM720
366350.0,4.99,IronDrop Studios
352189.0,16.99,SIM720
352991.0,14.99,Runewaker Entertainment
383100.0,4.99,"Gremlin Interactive,Interplay Entertainment"
351510.0,9.99,"Jackbox Games, Inc."
274230.0,12.99,Tomasz Wacławek
376700.0,3.99,Mouldy Toof Studios
380550.0,0.99,Stephen Crabb
372380.0,2.99,Estudio Raed Wulf
369768.0,2.99,Ubisoft - San Francisco
367930.0,3.99,
252130.0,4.99,"Victor Solodilov,Denis Novikov"
318793.0,14.99,"Sledgehammer Games,Raven Software"
246760.0,19.99,Aterdux Entertainment
242130.0,24.99,TimeSymmetry
369580.0,2.99,NotGames
382170.0,0.99,Crimson Night
379590.0,1.99,"KOEI TECMO GAMES CO., LTD."
380900.0,4.99,"KOEI TECMO GAMES CO., LTD."
380901.0,4.99,"KOEI TECMO GAMES CO., LTD."
384240.0,5.99,Digital Confectioners
383600.0,4.99,Digital Eel
294040.0,2.99,VaragtP
300400.0,2.99,"Acceleroto, Inc."
369769.0,2.99,Ubisoft - San Francisco
383190.0,4.99,Ludomotion
352700.0,0.0,"Virgin Interactive Entertainment,PriitK"
345440.0,9.99,Skobbejak Games
366930.0,64.99,Piranha Bytes Distribution UG&amp;Co KG
354230.0,9.99,Nerial
369771.0,7.99,Ubisoft - San Francisco
369770.0,2.99,Ubisoft - San Francisco
383140.0,3.99,Pixeljam
300570.0,24.99,Zachtronics
382180.0,3.99,New State
383920.0,,For All To Play
369040.0,9.99,PlazSoft
381090.0,,Proteus Pixel
364840.0,4.99,Urbanscan
375560.0,,RiftyGames
383250.0,4.99,Dark-Spot Studio
380690.0,11.99,Dark-Spot Studio
377040.0,14.99,Individual Software
265810.0,4.99,PIXOWL INC.
378590.0,3.99,Inferno Studio
377050.0,14.99,Individual Software
382190.0,1.99,David Szymanski
379290.0,4.99,"John Szymanski,Evan Szymanski,David Szymanski"
316930.0,9.99,Jae Lee Productions
375250.0,6.99,Onni Interactive
317400.0,0.0,Prism Game Studios Ltd.
376550.0,2.99,The Men Who Wear Many Hats
359492.0,0.99,"CAPCOM Co., Ltd."
359495.0,2.99,"CAPCOM Co., Ltd."
359493.0,1.49,"CAPCOM Co., Ltd."
359497.0,1.99,"CAPCOM Co., Ltd."
369763.0,2.99,Ubisoft - San Francisco
369764.0,2.99,Ubisoft - San Francisco
369765.0,2.99,Ubisoft - San Francisco
369766.0,0.99,Ubisoft - San Francisco
208650.0,19.99,Rocksteady Studios
371180.0,4.99,"Wisdom Tree, Inc."
352160.0,0.0,TEAM101
365730.0,7.99,Prelusion Games
355810.0,4.99,George Neguceanu
369767.0,7.99,Ubisoft - San Francisco
373200.0,12.99,Milestone S.r.l.
382950.0,1.99,Jae Lee Productions
374800.0,,Milestone S.r.l.
345260.0,9.99,Creative Assembly
345240.0,9.99,Creative Assembly
343462.0,14.99,Creative Assembly
359230.0,19.99,Triskell Interactive
374300.0,,"Lion Game Lion,OVERKILL - a Starbreeze Studio."
366970.0,9.99,WayForward
367260.0,4.99,Dwarves Might Fly
364670.0,2.99,The Taco Heaven
366250.0,7.99,DotEmu
374301.0,,OVERKILL - a Starbreeze Studio.
375760.0,2.99,Carlos Vázquez Ordóñez
363130.0,59.99,"KOEI TECMO GAMES CO., LTD."
363090.0,54.99,"KOEI TECMO GAMES CO., LTD."
363110.0,54.99,"KOEI TECMO GAMES CO., LTD."
340360.0,7.99,Jake Huhman
374450.0,4.99,Travian Games GmbH
371410.0,1.99,Alrauna Studios
352360.0,9.99,
373800.0,4.99,"Fancy Bytes, Reactor"
355130.0,29.99,Milestone S.r.l.
375190.0,4.99,
380580.0,0.99,"Henrique Pegacha,Rafael Lima,Nuno Guerreiro"
294190.0,8.99,Bloober Team SA
363610.0,0.99,Black Lime Studio
380120.0,9.99,Duckvalley Productions
368370.0,5.99,Sam Barlow
283080.0,4.99,PestoForce
379970.0,,Red Dwarf Games
363360.0,14.99,Split Polygon
371970.0,9.99,Turning Wheel LLC
329050.0,24.99,"CAPCOM Co., Ltd."
379270.0,,Matt Gadient
377280.0,6.99,Matt Gadient
359496.0,3.99,"CAPCOM Co., Ltd."
359491.0,4.99,"CAPCOM Co., Ltd."
359490.0,1.49,"CAPCOM Co., Ltd."
369762.0,9.99,Ubisoft - San Francisco
369761.0,2.99,Ubisoft - San Francisco
351553.0,3.99,NetherRealm Studios
378850.0,1.99,Skinny Jean Death Studios
380740.0,18.99,N3V Games
358144.0,34.99,"Team NINJA,KOEI TECMO GAMES CO., LTD."
361290.0,19.99,Darius Bode
380970.0,,"Red Dot Games,PlayWay S. A."
378110.0,4.99,i273 LLC
380930.0,,"Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy"
380760.0,,Stolen Couch Games
380800.0,4.99,IMGN.PRO
351640.0,0.0,Holy Priest
369506.0,19.99,GameUS Inc.
380890.0,0.0,
322850.0,14.99,Cyanide Studio
375470.0,,Silden
380170.0,1.99,Burrito Studio
367550.0,19.99,Alternative Software Ltd
376440.0,,MAGIX Software GmbH
341540.0,1.99,Axel Shokk
367871.0,0.99,"TT Games Ltd,Feral Interactive (Mac)"
282860.0,13.99,Master Technologies
367870.0,1.99,"TT Games Ltd,Feral Interactive (Mac)"
367872.0,0.99,"TT Games Ltd,Feral Interactive (Mac)"
377440.0,2.99,Beast Games
342858.0,2.99,Ubisoft - San Francisco
368540.0,4.99,The Pompous Pixel
342859.0,2.99,Ubisoft - San Francisco
369760.0,2.99,Ubisoft - San Francisco
267782.0,1.99,Nomad Games
373170.0,29.99,Joycity
373171.0,19.99,Joycity
374430.0,54.99,Joycity
352560.0,3.99,Bulwark Studios
372820.0,0.0,Technomancy Studios
379040.0,,"TigerNDV,NinjaISV"
365970.0,3.99,"Vitali Kirpu,Alexander Poysky,Mikko Arvola"
376370.0,7.99,Ronimo Games
376373.0,3.99,Ronimo Games
336250.0,9.99,Team6 game studios B.V.
376371.0,2.99,Ronimo Games
371060.0,41.99,Little Green Men Games
368670.0,9.99,Individual Software
372060.0,9.99,Formosoft International
378890.0,0.99,Nerve Software LLC
379400.0,1.99,Brace Yourself Games
374880.0,2.99,"M2 Co.,LTD"
369560.0,4.99,Scarecrow Arts
374250.0,0.99,"Chris Chung,Fire Hose Games"
378330.0,7.99,InsGames
369505.0,19.99,GameUS Inc.
372260.0,19.99,Alawar
371473.0,13.99,"TREND, Soft Pro"
371471.0,13.99,"TREND, Soft Pro"
378570.0,2.99,reiti.net
371490.0,13.99,"TREND, Softpro"
371470.0,13.99,"TREND, Soft Pro"
342020.0,9.99,Major Games
378300.0,0.0,Gnarled Scar Manipulations
325640.0,6.99,"Vince DiCola,Kenny Meriedeth,Mighty Rabbit Studios"
343710.0,19.99,IMGN.PRO
371472.0,13.99,"TREND, Soft Pro"
359300.0,3.99,Singe Studio
283813.0,34.99,Mode 7
375800.0,1.99,"Dapper Swine,Sinnott Soundworks"
283812.0,16.99,Mode 7
283811.0,10.99,Mode 7
334770.0,4.99,Slightly Mad Studios
374010.0,2.99,Zojoi Studios
376790.0,2.99,Zojoi Studios
376780.0,2.99,Zojoi Studios
374410.0,2.99,Kittehface Software
355240.0,8.99,Nussoft
327090.0,14.99,Space Boat Studios
370340.0,5.99,Digital Confectioners
370341.0,5.99,Digital Confectioners
348190.0,,DarkArts Studios
334772.0,3.49,Slightly Mad Studios
344463.0,9.99,DIMPS
378620.0,2.99,InterAction studios
375770.0,4.99,Woodsy Studio
373400.0,2.49,Paradox Interactive
335310.0,39.99,"TREND, Softpro"
378621.0,2.99,InterAction studios
371491.0,13.99,"TREND, Softpro"
371492.0,13.99,"TREND, Softpro"
371493.0,13.99,"TREND, Softpro"
374130.0,,Purple Nebula
291472.0,4.99,Kairi Sawler
297643.0,7.99,PVGames
356240.0,4.99,Frontier Works
297642.0,24.99,Murray Atkinson
297641.0,5.99,Murray Atkinson
367120.0,0.0,Michaela Laws
297644.0,14.99,VexedEnigma
268614.0,14.99,Jason Perry
352210.0,3.99,Fully Bugged
371570.0,2.99,VaragtP
373590.0,5.99,"Dragonfly GF Co., LTD"
362860.0,12.99,Stroboskop
369010.0,,TheShortAndTheTall
365800.0,19.99,VoxelStorm
366570.0,6.99,CastleAbra Studios
352170.0,9.99,Nuligine
375140.0,,Hosted Games
375130.0,4.99,Hosted Games
376530.0,0.99,New Reality Games
370750.0,9.99,Zinnusl
372410.0,,Zinnusl
331570.0,3.99,FlexileStudio
286160.0,19.99,
367330.0,7.99,Berserk Games
376730.0,3.99,D-Games
368061.0,0.99,Access Games
360640.0,2.99,"Jetdogs Studios,Zoom Out Games"
364250.0,11.99,TRIANGLE SERVICE
356170.0,3.99,7 Soft Pillows
375420.0,2.99,Spooky Star
376320.0,7.99,Shark Punch
375090.0,2.99,Ozzie Sneddon
374400.0,8.99,Binary Fortress Software
375460.0,2.99,Forever Entertainment S. A.
375310.0,2.99,WayForward
362440.0,1.99,7 Soft Pillows
357760.0,9.99,Digitalmindsoft
376800.0,0.99,Kerberos Productions Inc.
333773.0,24.99,BrashMonkey
333772.0,24.99,BrashMonkey
370570.0,7.99,Purple Nebula
375330.0,2.99,Xtase Studios
368060.0,0.99,Access Games
333771.0,24.99,BrashMonkey
375220.0,0.0,practicing01
376190.0,,Tom Johnson
343690.0,0.99,Dima Kiva
349720.0,0.0,T3 Entertainment
343090.0,7.99,"Jundroo, LLC"
303550.0,14.99,TicToc Games
369504.0,19.99,GameUS Inc.
375510.0,0.99,Mint Age Studios
371000.0,4.99,Smyowl
337680.0,19.99,Black Lab Games
372470.0,1.99,[geim].pro
325120.0,9.99,"Angels Blue Digital Entertainment,DigitalEZ"
349680.0,4.99,ASTRO PORT
362110.0,3.99,Krealit
333930.0,0.0,Splash Damage
357350.0,19.99,"SmiteWorks USA, LLC"
356950.0,24.99,777 Studios
342846.0,2.99,Ubisoft - San Francisco
342847.0,2.99,Ubisoft - San Francisco
342849.0,2.99,Ubisoft - San Francisco
342848.0,2.99,Ubisoft - San Francisco
342851.0,11.99,Ubisoft - San Francisco
371890.0,4.99,Orangepixel
375020.0,4.99,Himalaya Studios
364790.0,5.99,Peculiar Games
349650.0,4.99,Baller Industries
361130.0,5.99,Playtap Games
342850.0,2.99,Ubisoft - San Francisco
278190.0,49.99,MAGIX Software GmbH
268970.0,14.99,ToMorning Productions
348840.0,0.0,"Tiny Colossus,Ciro Continisio"
373450.0,,"Tiny Colossus,Ciro Continisio,Francesco D'Andrea"
355100.0,4.99,
365310.0,0.99,Screeching Wizard
374180.0,,"Tiny Colossus,Ciro Continisio"
340860.0,19.99,
367800.0,4.99,BIT-GEN
374540.0,,"Chu-3,Bakufu Narayama"
365240.0,4.99,cybercritics
369890.0,7.99,Daniel Fernandez Chavez
374820.0,1.99,Tabasco Interactive
326004.0,4.99,Dovetail Games
341660.0,8.99,Forcequitapplicatons
326003.0,4.99,Dovetail Games
326007.0,4.99,Dovetail Games
374100.0,1.99,InvertMouse
335110.0,2.99,Fakt Software
374260.0,,Matt Grimm
365900.0,4.99,Retronic Games
257170.0,14.99,"Northway Games,Sarah Northway"
344260.0,7.99,Kursed Studios
357100.0,4.99,Aldorlea Games
370450.0,5.99,Red Beat
345610.0,39.99,Frontwing
249950.0,9.99,
347620.0,9.99,"高考恋爱委员会,橘子班"
369180.0,4.99,MobileBits
371390.0,2.99,Psychotic Psoftware
375860.0,4.99,Alan Zucconi
371620.0,1.99,Jason Carter
370550.0,7.99,10tons Ltd
367240.0,9.99,Dark Amber Softworks
370810.0,29.99,3000AD
351490.0,1.99,Hellscape Games
362830.0,9.99,Z-Software GmbH
354468.0,0.99,"Idea Factory,Compile Heart,Felistella"
351710.0,29.99,"Idea Factory,Compile Heart,Felistella"
354465.0,0.99,"Idea Factory,Compile Heart,Felistella"
354467.0,0.99,"Idea Factory,Compile Heart,Felistella"
354464.0,0.99,"Idea Factory,Compile Heart,Felistella"
326120.0,4.99,Flump Studios
373670.0,3.99,DreamsSoftGames
354466.0,0.99,"Idea Factory,Compile Heart,Felistella"
370430.0,2.99,Flump Studios
371900.0,7.99,MichaelArts
371930.0,5.99,
332250.0,12.99,Aurelien Regard
335120.0,19.99,Whalenought Studios
366550.0,6.99,Martin Veilleux
360990.0,3.99,SmashMouth Games Ltd
267781.0,4.99,Nomad Games
369740.0,0.99,SmashMouth Games Ltd
369920.0,0.99,SmashMouth Games Ltd
369930.0,0.99,SmashMouth Games Ltd
369940.0,0.99,SmashMouth Games Ltd
369950.0,0.99,SmashMouth Games Ltd
370110.0,1.99,SmashMouth Games Ltd
369970.0,0.99,SmashMouth Games Ltd
369980.0,0.99,SmashMouth Games Ltd
369960.0,0.99,SmashMouth Games Ltd
369910.0,0.99,SmashMouth Games Ltd
373350.0,,desunoya
369720.0,,Undead Labs
277773.0,19.99,Dovetail Games
369710.0,,Undead Labs
374570.0,0.0,
372970.0,4.99,Untouch
330580.0,2.99,Lighthouse Games Studio
352960.0,4.99,Orbital Knight
322970.0,9.99,Paul Cuisset
373860.0,6.99,Space Monkey International
372890.0,6.99,Cateia GAmes
373870.0,6.99,Space Monkey International
304750.0,6.99,Space Monkey International
352130.0,4.99,"Gromada,Buka Entertainment"
346850.0,1.99,Niffler Ltd.
348300.0,4.99,Niffler Ltd.
356630.0,2.99,Niffler Ltd.
343440.0,4.99,M2H
348940.0,4.99,MAGES. Inc.
372710.0,3.99,Sebastien Bini
325723.0,9.99,Techland
369290.0,9.99,Big Fat Simulations Inc.
359860.0,,ISOTX
371230.0,2.99,
371270.0,1.99,
278570.0,1.99,Solest Games
361850.0,6.99,8Floor
372140.0,1.99,Solest Games
368140.0,9.99,desunoya
372480.0,12.99,Dreamatrix
346150.0,2.99,DropDGames
326002.0,4.99,Dovetail Games
348550.0,14.99,Arc System Works
368960.0,7.99,oddonegames
238370.0,14.99,Pieces Interactive
371110.0,4.99,Warfare Studios
235800.0,14.99,Dylan Fitterer
372730.0,,No Pest Productions
373290.0,3.99,Rain Pohlak
344410.0,14.99,Guru Games
362850.0,0.0,Guru Games
374160.0,4.99,Rain Pohlak
363770.0,,Lightbulb Crew
357790.0,,Lightbulb Crew
363780.0,,Lightbulb Crew
363781.0,,Lightbulb Crew
373960.0,,Dylan Fitterer
365320.0,4.99,HKFiftyOne Games
372770.0,1.99,Three Prong Productions
342842.0,2.99,Ubisoft - San Francisco
342843.0,2.99,Ubisoft - San Francisco
372930.0,6.99,FIVE-BN GAMES
364130.0,3.99,Jordan Sendar
372280.0,5.99,Aldorlea Games
372860.0,,Rakesh Malik
371790.0,4.99,Rakesh Malik
360030.0,4.99,Swinfjord-Games
357250.0,4.99,Freehold Games
366410.0,4.99,Ludomo Gamestudio
362610.0,4.99,SilentFuture
340670.0,0.99,"New Reality Games,Scott Holmes"
368290.0,0.0,Zeritum
369131.0,,Wastelands Interactive
369130.0,,Wastelands Interactive
340661.0,0.99,"New Reality Games,Scott Holmes"
